"Полож.пед.акселер.,%","Давл.масла двиг.,кПа","Темп.масла двиг.,°С","Обор.двиг.,об/мин","Значение счетчика моточасов, час:мин",Сост.пед.сцепл.,КПП. Температура масла,КПП. Давление масла в системе смазки,Скорость,ДВС. Давление смазки,ДВС. Температура охлаждающей жидкости,"Давление в пневмостистеме (spn46), кПа",Уровень топлива % (spn96),Электросистема. Напряжение,ДВС. Частота вращения коленчатого вала,predict
0.0,380,,1725.75,67754.0,1.0,,1152,10,380,83,784,,,1725.75,1
0.0,388,,1708.125,67754.0,1.0,,1168,10.1,388,84,784,,,1708.125,1
0.0,388,,1687.25,67754.0,1.0,,1168,10.1,388,83,784,,,1687.25,1
0.0,388,,1718.125,67754.0,1.0,,1168,10.1,388,83,784,,,1718.125,1
0.0,228,,1085.5,67754.0,1.0,,1120,6.7,228,84,784,,,1085.5,1
0.0,200,,1027.875,67754.0,1.0,,1120,0,200,84,784,,,1027.875,1
0.0,200,,906.0,67754.0,1.0,,1104,5.8,200,83,784,,,906,1
0.0,360,,1575.0,67800.0,1.0,,1152,9.3,360,83,784,,,1575,1
0.0,380,,1678.875,67800.0,1.0,,1168,0,380,82,784,,,1678.875,1
0.0,388,,1689.625,67800.0,1.0,,1168,0,388,83,784,,,1689.625,1
0.0,388,,1670.5,67800.0,1.0,,1168,10,388,83,784,,,1670.5,1
0.0,388,,1698.25,67800.0,1.0,,1168,10,388,83,784,,,1698.25,1
0.0,380,,1669.25,67800.0,1.0,,1168,9.8,380,83,784,,,1669.25,1
0.0,380,,1678.875,67800.0,1.0,,1152,0,380,83,784,,,1678.875,1
0.0,380,,1684.875,67800.0,1.0,,1168,9.9,380,83,784,,,1684.875,1
0.0,380,,1678.0,67800.0,1.0,,1168,10,380,83,784,,,1678,1
0.0,380,,1702.0,67800.0,1.0,,1152,9.9,380,84,784,,,1702,1
0.0,380,,1678.875,67800.0,1.0,,1152,0,380,83,784,,,1678.875,1
0.0,380,,1683.625,67800.0,1.0,,1168,0,380,84,784,,,1683.625,1
0.0,380,,1671.625,,1.0,,1152,0,380,83,784,,,1671.625,2
0.0,380,,1682.5,67806.0,1.0,,1152,9.9,380,83,784,,,1682.5,1
0.0,380,,1674.0,67806.0,1.0,,1152,9.9,380,83,784,,,1674,1
0.0,308,,1413.5,67806.0,1.0,,1136,8.2,308,84,784,,,1413.5,1
0.0,300,,1390.875,67806.0,1.0,,1136,8.2,300,83,784,,,1390.875,1
0.0,300,,1423.0,67806.0,1.0,,1136,8.2,300,83,784,,27.5,1423,1
0.0,360,,1572.875,67806.0,1.0,,1136,9.3,360,83,784,,27.4,1572.875,1
0.0,360,,1559.25,67806.0,1.0,,1136,0,360,83,784,,27.45,1559.25,1
0.0,360,,1592.125,67806.0,1.0,,1136,9.2,360,83,784,,,1592.125,1
0.0,360,,1569.75,67806.0,1.0,,1152,9.3,360,83,784,,27.45,1569.75,1
0.0,360,,1574.0,67806.0,1.0,,1152,9.2,360,83,784,,,1574,1
0.0,360,,1584.5,,1.0,,1136,9.3,360,83,784,,27.45,1584.5,1
0.0,360,,1603.0,67812.0,1.0,,1152,9.4,360,83,784,,27.45,1603,1
0.0,360,,1576.0,67812.0,1.0,,1136,0,360,83,784,,27.45,1576,1
0.0,360,,1587.875,67812.0,1.0,,1136,9.4,360,83,784,,27.4,1587.875,1
0.0,360,,1577.0,67812.0,1.0,,1136,9.3,360,83,784,,27.5,1577,1
0.0,360,,1571.875,67812.0,1.0,,1152,9.3,360,83,784,,27.4,1571.875,1
0.0,360,,1600.875,67812.0,1.0,,1136,9.4,360,83,784,,27.5,1600.875,1
0.0,360,,1603.0,67812.0,1.0,,1152,9.4,360,83,784,,27.4,1603,1
0.0,360,,1558.25,67812.0,1.0,,1136,9.3,360,83,784,,27.5,1558.25,1
0.0,280,,1299.875,67812.0,1.0,,1136,7.7,280,84,784,,27.4,1299.875,1
0.0,188,,1146.0,,1.0,,1104,6.2,188,84,784,,27.4,1146,1
0.0,248,,1232.0,67812.0,1.0,,1136,7.1,248,83,784,,27.4,1232,1
0.0,380,,1640.0,67812.0,1.0,,1152,0,380,82,784,,27.45,1640,1
0.0,388,,1666.875,67818.0,1.0,,1152,0,388,83,784,,27.45,1666.875,1
0.0,380,,1674.0,67818.0,1.0,,1152,9.8,380,83,784,,27.5,1674,1
0.0,380,,1662.125,67818.0,1.0,,1152,9.7,380,83,784,,27.45,1662.125,1
0.0,380,,1676.5,67818.0,1.0,,1168,0,380,83,784,,27.45,1676.5,1
0.0,380,,1672.875,67818.0,1.0,,1136,9.8,380,83,784,,27.5,1672.875,1
0.0,388,,1703.25,67818.0,1.0,,1152,10,388,83,784,,27.5,1703.25,1
0.0,388,,1703.25,67818.0,1.0,,1168,10,388,83,784,,27.5,1703.25,1
0.0,388,,1691.0,67818.0,1.0,,1168,0,388,83,784,,27.45,1691,1
0.0,388,,1686.0,67818.0,1.0,,1152,0,388,83,784,,27.45,1686,1
0.0,380,,1699.5,67818.0,1.0,,1168,0,380,83,784,,27.4,1699.5,1
0.0,388,,1707.0,67818.0,1.0,,1152,10.1,388,83,784,,27.45,1707,1
0.0,380,,1694.5,67818.0,1.0,,1152,10,380,83,784,,27.4,1694.5,1
0.0,380,,1681.25,67824.0,1.0,,1152,0,380,84,784,,27.5,1681.25,1
0.0,260,,1197.0,67824.0,1.0,,1136,7.3,260,83,784,,27.4,1197,1
0.0,240,,1181.875,67824.0,1.0,,1136,0,240,84,784,,27.45,1181.875,1
0.0,328,,1529.75,67824.0,1.0,,1152,0,328,83,784,,27.5,1529.75,1
0.0,360,,1593.25,67824.0,1.0,,1152,0,360,83,784,,27.45,1593.25,1
0.0,360,,1575.0,67824.0,1.0,,1152,0,360,83,784,,27.5,1575,1
0.0,360,,1583.5,67824.0,1.0,,1152,9.4,360,83,784,,27.45,1583.5,1
0.0,360,,1586.75,67824.0,1.0,,1152,0,360,83,784,,27.45,1586.75,1
0.0,360,,1588.875,67824.0,1.0,,1136,0,360,83,784,,27.4,1588.875,1
0.0,360,,1585.625,67824.0,1.0,,1152,0,360,84,784,,27.45,1585.625,1
0.0,360,,1581.375,67824.0,1.0,,1136,0,360,83,784,,,1581.375,1
0.0,360,,1584.5,67824.0,1.0,,1136,9.3,360,84,784,,27.45,1584.5,1
0.0,360,,1591.0,67830.0,1.0,,1152,9.3,360,83,784,,,1591,1
0.0,360,,1592.125,67830.0,1.0,,1152,9.3,360,83,784,,,1592.125,1
0.0,348,,1563.5,67830.0,1.0,,1136,0,348,84,784,,27.5,1563.5,1
0.0,360,,1595.375,67830.0,1.0,,1152,9.4,360,83,784,,,1595.375,1
0.0,360,,1593.25,67830.0,1.0,,1152,0,360,83,784,,27.5,1593.25,1
0.0,348,,1602.0,67830.0,1.0,,1152,0,348,83,784,,27.45,1602,1
0.0,348,,1565.0,67830.0,1.0,,1136,0,348,84,784,,27.5,1565,1
0.0,200,,1035.125,67830.0,1.0,,1120,0,200,84,784,,27.45,1035.125,1
0.0,240,,1211.75,67830.0,1.0,,1136,0,240,83,784,,27.45,1211.75,1
0.0,240,,1053.75,67830.0,1.0,,1120,6.5,240,83,784,,27.45,1053.75,1
0.0,360,,1548.0,67830.0,1.0,,1152,0,360,82,784,,27.4,1548,1
0.0,388,,1675.25,67830.0,1.0,,1152,0,388,83,784,,27.5,1675.25,1
0.0,400,,1687.25,67836.0,1.0,,1152,10,400,83,784,,27.5,1687.25,1
0.0,396,,1702.0,67836.0,1.0,,1168,10,396,83,784,,27.5,1702,1
0.0,388,,1700.75,67836.0,1.0,,1152,10,388,83,784,,,1700.75,1
0.0,388,,1702.0,67836.0,1.0,,1168,10,388,83,784,,27.45,1702,1
0.0,388,,1678.875,67836.0,1.0,,1168,0,388,83,784,,27.5,1678.875,1
0.0,384,,1672.0,67836.0,1.0,,1152,0,384,83,784,,27.5,1672,1
0.0,380,,1681.25,67836.0,1.0,,1152,0,380,84,784,,27.5,1681.25,1
0.0,380,,1677.625,67836.0,1.0,,1168,9.9,380,83,784,,,1677.625,1
0.0,380,,1695.0,67836.0,1.0,,1152,10,380,83,784,,27.5,1695,1
0.0,380,,1665.625,67836.0,1.0,,1168,9.8,380,84,784,,,1665.625,1
0.0,380,,1697.0,67836.0,1.0,,1152,10,380,83,784,,,1697,1
0.0,380,,1669.25,67836.0,1.0,,1152,9.9,380,83,784,,,1669.25,1
0.0,248,,1201.0,67842.0,1.0,,1120,7.1,248,84,784,,,1201,1
0.0,256,,1213.0,67842.0,1.0,,1120,0,256,83,784,,,1213,1
0.0,360,,1528.0,67842.0,1.0,,1152,9.2,360,83,784,,,1528,1
0.0,384,,1619.625,67842.0,1.0,,1152,0,384,83,784,,,1619.625,1
0.0,368,,1611.0,67842.0,1.0,,1152,9.5,368,83,784,,,1611,1
0.0,380,,1627.5,67842.0,1.0,,1152,0,380,83,784,,,1627.5,1
0.0,376,,1619.625,67842.0,1.0,,1168,0,376,83,784,,,1619.625,1
0.0,372,,1617.375,67842.0,1.0,,1152,9.5,372,83,784,,,1617.375,1
0.0,376,,1628.625,67842.0,1.0,,1152,0,376,83,784,,,1628.625,1
0.0,372,,1631.0,67842.0,1.0,,1136,9.6,372,83,784,,,1631,1
0.0,376,,1654.0,67842.0,1.0,,1152,0,376,83,784,,,1654,1
0.0,376,,1636.5,67842.0,1.0,,1152,0,376,83,784,,,1636.5,1
0.0,368,,1677.625,67848.0,1.0,,1152,9.7,368,84,784,,,1677.625,1
0.0,372,,1614.0,67848.0,1.0,,1152,0,372,83,784,,,1614,1
0.0,376,,1641.125,67848.0,1.0,,1152,9.6,376,83,784,,,1641.125,1
0.0,372,,1638.875,67848.0,1.0,,1152,0,372,83,784,,,1638.875,1
0.0,380,,1661.0,67848.0,1.0,,1168,9.7,380,83,784,,,1661,1
0.0,220,,1112.75,67848.0,1.0,,1120,6.6,220,83,784,,,1112.75,1
0.0,260,,1218.0,67848.0,1.0,,1136,0,260,83,784,,,1218,1
0.0,344,,1489.875,67848.0,1.0,,1152,0,344,83,784,,,1489.875,1
0.0,348,,1541.875,67848.0,1.0,,1136,0,348,82,784,,,1541.875,1
0.0,372,,1604.125,67848.0,1.0,,1152,9.4,372,83,784,,,1604.125,1
0.0,380,,1640.0,67848.0,1.0,,1152,9.7,380,83,784,,,1640,1
0.0,380,,1643.5,67848.0,1.0,,1168,0,380,83,784,,,1643.5,1
0.0,380,,1655.0,67854.0,1.0,,1152,9.7,380,83,784,,,1655,1
0.0,368,,1615.125,67854.0,1.0,,1168,9.6,368,83,784,,,1615.125,1
0.0,368,,1621.875,67854.0,1.0,,1152,9.6,368,83,784,,,1621.875,1
0.0,360,,1625.25,67854.0,1.0,,1152,9.6,360,84,784,,,1625.25,1
0.0,376,,1637.75,67854.0,1.0,,1152,9.7,376,83,784,,,1637.75,1
0.0,392,,1703.25,67854.0,1.0,,1168,10,392,83,784,,,1703.25,1
0.0,384,,1700.75,67854.0,1.0,,1168,9.9,384,83,784,,,1700.75,1
0.0,392,,1699.5,67854.0,1.0,,1168,10,392,84,784,,,1699.5,1
0.0,380,,1691.0,67854.0,1.0,,1168,0,380,83,784,,,1691,1
0.0,392,,1681.25,67854.0,1.0,,1152,10,392,83,784,,,1681.25,1
0.0,208,,1074.0,67854.0,1.0,,1120,6.3,208,84,784,,,1074,1
0.0,272,,1266.0,67854.0,1.0,,1136,7.4,272,82,784,,,1266,1
0.0,360,,1606.375,67900.0,1.0,,1152,9.2,360,82,784,,,1606.375,1
0.0,388,,1720.75,67900.0,1.0,,1168,9.9,388,83,784,,,1720.75,1
0.0,388,,1655.0,67900.0,1.0,,1168,0,388,83,784,,,1655,1
0.0,380,,1666.875,67900.0,1.0,,1152,9.8,380,83,784,,,1666.875,1
0.0,380,,1657.5,67900.0,1.0,,1168,0,380,83,784,,,1657.5,1
0.0,380,,1654.0,67900.0,1.0,,1152,0,380,83,784,,,1654,1
0.0,388,,1675.25,67900.0,1.0,,1168,0,388,83,800,,,1675.25,1
0.0,380,,1649.25,67900.0,1.0,,1152,9.8,380,83,800,,,1649.25,1
0.0,380,,1663.375,67900.0,1.0,,1168,9.8,380,83,800,,,1663.375,1
0.0,380,,1671.0,67900.0,1.0,,1152,9.8,380,83,800,,,1671,1
0.0,380,,1647.0,67900.0,1.0,,1168,0,380,83,800,,,1647,1
0.0,380,,1684.875,67900.0,1.0,,1152,10,380,83,800,,,1684.875,1
0.0,384,,1663.375,67906.0,1.0,,1152,9.8,384,83,800,,,1663.375,1
0.0,380,,1676.0,67906.0,1.0,,1152,9.8,380,83,800,,,1676,1
0.0,220,,1173.5,67906.0,1.0,,1120,0,220,83,800,,,1173.5,1
0.0,328,,1566.5,67906.0,1.0,,1136,8.7,328,82,800,,,1566.5,1
0.0,380,,1669.25,67906.0,1.0,,1168,9.7,380,82,800,,,1669.25,1
0.0,220,,1144.875,67906.0,1.0,,1120,6.6,220,83,800,,,1144.875,1
0.0,380,,1648.125,67906.0,1.0,,1152,0,380,83,768,,,1648.125,1
0.0,368,,1608.5,67906.0,1.0,,1152,9.6,368,83,768,,,1608.5,1
0.0,120,,657.0,67906.0,1.0,,1136,0,120,84,744,,,657,1
0.0,100,,647.0,67906.0,1.0,,1136,0,100,83,744,,,647,1
0.0,108,,657.0,67906.0,1.0,,1136,0,108,81,744,,27.45,657,1
0.0,100,,653.125,67906.0,1.0,,1136,0,100,79,744,,27.55,653.125,1
0.0,108,,652.375,67912.0,1.0,,1136,0,108,78,744,,27.55,652.375,1
0.0,108,,647.875,67912.0,1.0,,1136,0,108,76,744,,27.5,647.875,1
0.0,108,,647.0,67912.0,1.0,,1136,0,108,75,744,,27.8,647,1
0.0,108,,656.25,67912.0,1.0,,1136,0,108,74,744,,27.75,656.25,1
0.0,108,,648.25,67912.0,1.0,,1136,0,108,74,744,,27.8,648.25,1
0.0,120,,642.375,67912.0,1.0,,1136,0,120,74,744,,27.8,642.375,1
0.0,120,,648.0,67912.0,1.0,,1136,0,120,74,744,,27.85,648,1
0.0,120,,652.375,67912.0,1.0,,1136,0,120,74,744,,27.8,652.375,1
0.0,120,,649.5,67912.0,1.0,,1136,0,120,75,744,,27.75,649.5,1
0.0,120,,641.0,67912.0,1.0,,1136,0,120,75,744,,27.85,641,1
0.0,120,,648.0,67912.0,1.0,,1136,0,120,76,744,,27.7,648,1
0.0,120,,647.125,67912.0,1.0,,1136,0,120,76,744,,27.8,647.125,1
0.0,120,,650.75,67918.0,1.0,,1136,0,120,77,816,,27.8,650.75,1
0.0,120,,646.0,67918.0,1.0,,1136,0,120,77,816,,27.85,646,1
0.0,120,,659.0,,1.0,,1136,0,120,77,816,,27.8,659,1
0.0,120,,656.75,67918.0,1.0,,1136,0,120,78,816,,27.7,656.75,1
0.0,120,,648.5,67918.0,1.0,,1136,0,120,78,816,,,648.5,1
0.0,120,,649.625,67918.0,1.0,,1136,0,120,78,816,,27.75,649.625,1
0.0,120,,647.375,67918.0,1.0,,1136,0,120,78,784,,27.75,647.375,1
46.8,320,,1227.0,67918.0,1.0,,1152,0,320,79,784,,27.9,1227,1
45.6,300,,1181.875,67918.0,1.0,,1136,7.1,300,79,784,,,1181.875,1
40.0,240,,1165.375,67918.0,1.0,,1136,6.2,240,79,784,,27.85,1165.375,1
0.0,440,,1727.0,67918.0,1.0,,1168,0,440,81,784,,27.85,1727,1
0.0,428,,1703.25,67918.0,1.0,,1168,10,428,82,784,,,1703.25,1
0.0,428,,1699.0,67924.0,1.0,,1168,10.1,428,82,784,,,1699,1
0.0,420,,1720.0,67924.0,1.0,,1168,10.2,420,83,784,,27.9,1720,1
0.0,420,,1719.5,67924.0,1.0,,1168,10,420,82,784,,27.9,1719.5,1
0.0,420,,1704.5,67924.0,1.0,,1184,10.1,420,83,784,,27.9,1704.5,1
0.0,408,,1714.5,67924.0,1.0,,1184,10.2,408,83,784,,27.9,1714.5,1
0.0,408,,1724.5,67924.0,1.0,,1168,0,408,83,784,,27.9,1724.5,1
0.0,400,,1707.0,67924.0,1.0,,1168,0,400,83,784,,27.9,1707,1
0.0,400,,1691.0,67924.0,1.0,,1168,0,400,83,784,,27.9,1691,1
0.0,408,,1712.0,67924.0,1.0,,1168,10.2,408,83,784,,27.9,1712,1
0.0,400,,1705.625,67924.0,1.0,,1184,0,400,83,784,,27.9,1705.625,1
0.0,400,,1718.125,67924.0,1.0,,1168,10.1,400,83,784,,27.9,1718.125,1
0.0,240,,1134.375,67924.0,1.0,,1136,0,240,83,784,,,1134.375,1
0.0,300,,1346.125,67930.0,1.0,,1136,7.9,300,83,784,,27.85,1346.125,1
0.0,420,,1762.125,67930.0,1.0,,1168,10.3,420,82,784,,27.85,1762.125,1
0.0,408,,1750.0,67930.0,1.0,,1184,10.3,408,82,784,,27.9,1750,1
0.0,408,,1732.125,67930.0,1.0,,1184,10.3,408,83,784,,27.9,1732.125,1
0.0,408,,1741.125,67930.0,1.0,,1168,10.3,408,83,784,,27.9,1741.125,1
0.0,400,,1730.875,67930.0,1.0,,1184,10.2,400,83,784,,,1730.875,1
0.0,400,,1759.5,67930.0,1.0,,1168,0,400,83,784,,27.9,1759.5,1
0.0,400,,1739.875,67930.0,1.0,,1168,0,400,83,784,,27.9,1739.875,1
0.0,400,,1737.25,67930.0,1.0,,1168,10.3,400,83,784,,27.9,1737.25,1
0.0,400,,1723.25,67930.0,1.0,,1168,10.3,400,83,784,,27.9,1723.25,1
0.0,400,,1733.5,67930.0,1.0,,1168,10.3,400,83,784,,27.9,1733.5,1
0.0,400,,1730.875,67930.0,1.0,,1168,10.2,400,83,784,,27.9,1730.875,1
0.0,400,,1741.125,67936.0,1.0,,1168,0,400,83,784,,27.9,1741.125,1
0.0,400,,1707.0,67936.0,1.0,,1168,10.3,400,83,784,,27.9,1707,1
0.0,400,,1775.5,67936.0,1.0,,1168,10.4,400,83,784,,27.9,1775.5,1
0.0,240,,1208.625,67936.0,1.0,,1136,6.9,240,84,784,,27.85,1208.625,1
0.0,248,,1168.25,67936.0,1.0,,1136,7,248,83,784,,27.9,1168.25,1
0.0,408,,1746.375,67936.0,1.0,,1184,0,408,82,784,,27.9,1746.375,1
0.0,400,,1746.375,67936.0,1.0,,1168,10.2,400,82,784,,27.85,1746.375,1
0.0,400,,1755.5,67936.0,1.0,,1168,0,400,83,784,,27.9,1755.5,1
0.0,400,,1747.625,67936.0,1.0,,1168,0,400,83,784,,27.85,1747.625,1
0.0,400,,1722.0,67936.0,1.0,,1168,10.2,400,83,784,,27.85,1722,1
0.0,400,,1736.0,67936.0,1.0,,1168,0,400,83,784,,27.9,1736,1
0.0,400,,1736.0,67936.0,1.0,,1168,10.3,400,83,784,,27.85,1736,1
0.0,400,,1747.625,67942.0,1.0,,1168,10.3,400,83,784,,27.9,1747.625,1
0.0,400,,1729.625,67942.0,1.0,,1168,10.4,400,83,784,,27.9,1729.625,1
0.0,400,,1730.875,67942.0,1.0,,1168,10.3,400,83,784,,27.9,1730.875,1
0.0,400,,1742.5,67942.0,1.0,,1168,0,400,83,784,,,1742.5,1
0.0,400,,1737.25,67942.0,1.0,,1168,0,400,83,784,,27.85,1737.25,1
0.0,400,,1754.25,67942.0,1.0,,1168,10.3,400,83,784,,27.9,1754.25,1
0.0,400,,1746.375,67942.0,1.0,,1168,10.3,400,83,784,,27.85,1746.375,1
0.0,220,,1156.75,67942.0,1.0,,1120,6.6,220,83,784,,27.85,1156.75,1
0.0,268,,1277.875,67942.0,1.0,,1136,7.4,268,83,784,,,1277.875,1
0.0,400,,1664.5,67942.0,1.0,,1168,9.9,400,82,784,,,1664.5,1
0.0,400,,1703.25,67942.0,1.0,,1168,0,400,83,784,,27.9,1703.25,1
0.0,400,,1705.625,67942.0,1.0,,1168,10,400,82,784,,,1705.625,1
0.0,400,,1722.0,67948.0,1.0,,1168,0,400,83,784,,,1722,1
0.0,400,,1717.0,67948.0,1.0,,1168,0,400,83,784,,27.9,1717,1
0.0,388,,1727.0,67948.0,1.0,,1168,10.1,388,83,784,,27.9,1727,1
0.0,388,,1713.0,67948.0,1.0,,1168,10,388,83,784,,27.9,1713,1
0.0,388,,1725.75,67948.0,1.0,,1168,10.1,388,83,784,,27.9,1725.75,1
0.0,388,,1713.125,67948.0,1.0,,1168,0,388,83,784,,27.9,1713.125,1
0.0,400,,1709.5,67948.0,1.0,,1168,10.1,400,83,784,,27.85,1709.5,1
0.0,388,,1725.75,67948.0,1.0,,1168,0,388,83,784,,27.9,1725.75,1
0.0,388,,1705.625,67948.0,1.0,,1168,10.1,388,83,784,,27.9,1705.625,1
0.0,388,,1712.0,67948.0,1.0,,1168,0,388,83,784,,27.9,1712,1
0.0,388,,1699.5,67948.0,1.0,,1168,10,388,84,784,,27.9,1699.5,1
0.0,260,,1198.0,67948.0,1.0,,1136,7.2,260,83,784,,27.85,1198,1
0.0,340,,1493.0,67954.0,1.0,,1152,0,340,81,784,,27.85,1493,1
0.0,340,,1499.5,67954.0,1.0,,1136,0,340,82,784,,27.85,1499.5,1
0.0,360,,1614.0,67954.0,1.0,,1152,9.1,360,82,784,,27.9,1614,1
0.0,420,,1743.75,67954.0,1.0,,1168,10.3,420,82,784,,27.85,1743.75,1
0.0,408,,1749.0,67954.0,1.0,,1168,10.2,408,83,784,,27.9,1749,1
0.0,408,,1759.5,67954.0,1.0,,1168,0,408,83,784,,27.85,1759.5,1
0.0,400,,1718.125,67954.0,1.0,,1168,0,400,83,784,,27.85,1718.125,1
0.0,408,,1741.125,67954.0,1.0,,1168,10.4,408,83,784,,27.85,1741.125,1
0.0,400,,1759.5,67954.0,1.0,,1168,0,400,83,784,,,1759.5,1
0.0,400,,1742.5,67954.0,1.0,,1168,10.3,400,83,784,,27.85,1742.5,1
0.0,400,,1719.5,67954.0,1.0,,1168,0,400,84,784,,27.85,1719.5,1
0.0,400,,1764.75,67954.0,1.0,,1168,0,400,83,784,,27.85,1764.75,1
0.0,400,,1741.125,68000.0,1.0,,1168,10.3,400,83,784,,27.9,1741.125,1
0.0,400,,1749.0,68000.0,1.0,,1168,10.3,400,84,784,,27.9,1749,1
0.0,400,,1755.5,68000.0,1.0,,1168,0,400,83,784,,27.85,1755.5,1
0.0,400,,1754.25,68000.0,1.0,,1168,10.4,400,83,784,,,1754.25,1
0.0,288,,1299.0,68000.0,1.0,,1136,7.9,288,84,784,,27.85,1299,1
0.0,288,,1391.625,68000.0,1.0,,1136,7.9,288,83,784,,27.8,1391.625,1
0.0,388,,1664.5,68000.0,1.0,,1168,9.8,388,83,784,,27.85,1664.5,1
0.0,388,,1710.625,68000.0,1.0,,1168,10,388,83,784,,27.8,1710.625,1
0.0,388,,1703.25,68000.0,1.0,,1152,0,388,83,784,,27.9,1703.25,1
0.0,400,,1715.625,68000.0,1.0,,1168,10.1,400,83,784,,,1715.625,1
0.0,388,,1704.5,68000.0,1.0,,1168,0,388,83,784,,27.8,1704.5,1
0.0,388,,1708.125,68000.0,1.0,,1168,10,388,83,784,,27.85,1708.125,1
0.0,380,,1724.5,68006.0,1.0,,1152,0,380,84,784,,,1724.5,1
0.0,388,,1717.0,68006.0,1.0,,1168,10.1,388,84,784,,27.85,1717,1
0.0,388,,1717.0,68006.0,1.0,,1168,10,388,83,784,,27.8,1717,1
0.0,388,,1717.0,68006.0,1.0,,1168,0,388,83,784,,27.9,1717,1
0.0,388,,1724.5,68006.0,1.0,,1168,10.2,388,83,784,,27.85,1724.5,1
0.0,388,,1702.0,68006.0,1.0,,1168,10.1,388,83,784,,27.85,1702,1
0.0,340,,1542.875,68006.0,1.0,,1136,0,340,83,784,,27.85,1542.875,1
0.0,368,,1627.5,68006.0,1.0,,1168,9.6,368,83,784,,27.8,1627.5,1
0.0,340,,1489.0,68006.0,1.0,,1136,8.7,340,83,784,,27.85,1489,1
0.0,420,,1797.25,68006.0,1.0,,1168,10.6,420,83,784,,27.8,1797.25,1
0.0,400,,1707.0,68006.0,1.0,,1168,10,400,83,784,,,1707,1
0.0,220,,1091.5,68006.0,1.0,,1120,0,220,83,784,,27.8,1091.5,1
0.0,240,,1162.5,68012.0,1.0,,1120,6.8,240,83,784,,,1162.5,1
0.0,368,,1579.25,68012.0,1.0,,1152,9.3,368,82,784,,27.8,1579.25,1
0.0,408,,1717.0,68012.0,1.0,,1168,0,408,82,784,,27.85,1717,1
0.0,400,,1717.0,68012.0,1.0,,1168,10.1,400,83,784,,27.8,1717,1
0.0,400,,1717.0,68012.0,1.0,,1168,0,400,83,784,,27.9,1717,1
0.0,400,,1712.0,68012.0,1.0,,1168,10.1,400,83,784,,27.8,1712,1
0.0,400,,1733.0,68012.0,1.0,,1168,10.1,400,84,784,,,1733,1
0.0,400,,1742.5,68012.0,1.0,,1168,10.3,400,83,784,,27.8,1742.5,1
0.0,400,,1717.0,68012.0,1.0,,1168,10.2,400,84,784,,27.9,1717,1
0.0,388,,1741.125,68012.0,1.0,,1168,0,388,83,784,,27.85,1741.125,1
0.0,388,,1724.0,68012.0,1.0,,1168,10.2,388,83,784,,27.85,1724,1
0.0,388,,1718.125,68012.0,1.0,,1152,10.1,388,84,784,,27.85,1718.125,1
0.0,388,,1715.625,68018.0,1.0,,1168,0,388,83,784,,27.9,1715.625,1
0.0,400,,1720.75,68018.0,1.0,,1168,10.1,400,84,784,,27.85,1720.75,1
0.0,400,,1728.0,68018.0,1.0,,1168,0,400,83,784,,27.9,1728,1
0.0,260,,1262.625,68018.0,1.0,,1136,7.3,260,84,784,,,1262.625,1
0.0,288,,1329.375,68018.0,1.0,,1136,7.8,288,83,784,,27.85,1329.375,1
0.0,400,,1723.25,68018.0,1.0,,1168,0,400,83,784,,,1723.25,1
0.0,408,,1762.125,68018.0,1.0,,1152,10.4,408,83,784,,27.85,1762.125,1
0.0,400,,1732.125,68018.0,1.0,,1168,10.2,400,83,784,,27.85,1732.125,1
0.0,360,,1556.125,68018.0,1.0,,1136,9.1,360,83,784,,,1556.125,1
0.0,380,,1635.5,68018.0,1.0,,1152,0,380,83,784,,,1635.5,1
0.0,288,,1393.0,68018.0,1.0,,1136,8.2,288,82,784,,27.85,1393,1
0.0,340,,1487.0,68018.0,1.0,,1136,8.7,340,83,784,,27.85,1487,1
0.0,340,,1470.25,68024.0,1.0,,1152,0,340,82,784,,,1470.25,1
0.0,400,,1666.0,68024.0,1.0,,1168,9.8,400,82,784,,,1666,1
0.0,400,,1728.375,68024.0,1.0,,1168,0,400,82,784,,,1728.375,1
0.0,404,,1713.125,68024.0,1.0,,1168,10,404,83,784,,27.85,1713.125,1
0.0,400,,1714.5,68024.0,1.0,,1168,10.1,400,83,784,,27.85,1714.5,1
0.0,400,,1709.5,68024.0,1.0,,1152,10.1,400,83,784,,27.9,1709.5,1
0.0,396,,1688.5,68024.0,1.0,,1168,0,396,83,784,,,1688.5,1
0.0,404,,1732.125,68024.0,1.0,,1168,10.1,404,83,784,,27.85,1732.125,1
0.0,388,,1709.5,68024.0,1.0,,1152,10.1,388,83,784,,27.85,1709.5,1
0.0,400,,1699.5,68024.0,1.0,,1168,10.1,400,83,784,,27.85,1699.5,1
0.0,396,,1695.875,68024.0,1.0,,1168,0,396,83,784,,27.85,1695.875,1
0.0,396,,1702.0,68024.0,1.0,,1168,10.1,396,83,784,,,1702,1
0.0,280,,1331.0,68030.0,1.0,,1136,7.8,280,83,784,,27.85,1331,1
0.0,280,,1311.5,68030.0,1.0,,1136,7.7,280,83,784,,,1311.5,1
0.0,100,,646.0,68030.0,1.0,,0,0,100,83,768,,,646,1
0.0,100,,647.0,68030.0,1.0,,208,0,100,81,768,,,647,1
0.0,112,,660.0,68030.0,1.0,,1136,0,112,79,768,,27.8,660,1
0.0,108,,649.0,68030.0,1.0,,1136,0,108,79,768,,,649,1
